accuracy,precision,recall,f1_score,matthews_corrcoef,cohen_kappa,auc_roc,false_positive_rate,false_negative_rate,true_negatives,false_positives,false_negatives,true_positives,weighted_cost,model,preprocessing,balance_method,timestamp,train_size,experiment,used_extracted_features
0.9655,0.9833169774288518,0.9506641366223909,0.9667149059334298,0.931501025786291,0.9309291332907563,0.9961708341523884,0.017970401691331923,0.04933586337760911,929,17,52,1002,0.2685,naive_bayes,basic_phishing,undersampling,2025-08-12 11:39:55,10000,Exploración Multi-Balanceo,True
0.9505,0.945845004668534,0.961100569259962,0.9534117647058824,0.9007501449137923,0.9006189731430304,0.9893960789662656,0.0613107822410148,0.03889943074003795,888,58,41,1013,0.234,random_forest,basic_phishing,undersampling,2025-08-12 11:40:17,10000,Exploración Multi-Balanceo,True
0.963,0.9462659380692168,0.9857685009487666,0.9656133828996283,0.926513185479637,0.925606308585032,0.9931991687761512,0.06236786469344609,0.014231499051233396,887,59,15,1039,0.1045,xgboost,basic_phishing,undersampling,2025-08-12 11:42:35,10000,Exploración Multi-Balanceo,True
0.978,0.9710820895522388,0.9876660341555977,0.9793038570084666,0.9559843538096015,0.9558282602759529,0.9962560827372618,0.03276955602536998,0.012333965844402278,915,31,13,1041,0.0805,lightgbm,basic_phishing,undersampling,2025-08-12 11:42:49,10000,Exploración Multi-Balanceo,True
0.9475,0.9593417231364957,0.9402277039848197,0.9496885481552467,0.8950106329771631,0.894812555974747,0.9884162217024844,0.04439746300211417,0.05977229601518026,904,42,63,991,0.336,gradient_boosting,basic_phishing,undersampling,2025-08-12 11:52:34,10000,Exploración Multi-Balanceo,True
0.9715,0.9725118483412323,0.9734345351043643,0.972972972972973,0.9428306799391525,0.9428302057109615,0.9961427522656066,0.0306553911205074,0.026565464895635674,917,29,28,1026,0.1545,logistic_regression,phishing_bigram,undersampling,2025-08-12 11:52:41,10000,Exploración Multi-Balanceo,True
0.964,0.991,0.9402277039848197,0.9649464459591042,0.9293559902724072,0.928,0.9968488111332645,0.009513742071881607,0.05977229601518026,937,9,63,991,0.3195,naive_bayes,phishing_bigram,undersampling,2025-08-12 11:52:42,10000,Exploración Multi-Balanceo,True
0.9545,0.9495798319327731,0.9648956356736242,0.9571764705882353,0.9087821046172478,0.9086497631920785,0.9900550003811113,0.05708245243128964,0.03510436432637571,892,54,37,1017,0.212,random_forest,phishing_bigram,undersampling,2025-08-12 11:53:08,10000,Exploración Multi-Balanceo,True
0.9665,0.9474161378059837,0.99146110056926,0.9689383402874363,0.9337595034482762,0.9326252617056066,0.99408124089846,0.0613107822410148,0.008538899430740038,888,58,9,1045,0.074,xgboost,phishing_bigram,undersampling,2025-08-12 11:56:19,10000,Exploración Multi-Balanceo,True
0.9705,0.9627906976744186,0.9819734345351043,0.9722874589008924,0.9409692761805362,0.9407600783171846,0.996554954246583,0.042283298097251586,0.018026565464895637,906,40,19,1035,0.115,lightgbm,phishing_bigram,undersampling,2025-08-12 11:56:42,10000,Exploración Multi-Balanceo,True
0.947,0.9531548757170172,0.9459203036053131,0.9495238095238095,0.8937647838777728,0.8937360403241652,0.9889011357117353,0.05179704016913319,0.054079696394686905,897,49,57,997,0.3095,gradient_boosting,phishing_bigram,undersampling,2025-08-12 12:09:51,10000,Exploración Multi-Balanceo,True
0.97,0.9715370018975332,0.9715370018975332,0.9715370018975332,0.9398245283245945,0.9398245283245945,0.9959361498128543,0.03171247357293869,0.028462998102466792,916,30,30,1024,0.165,logistic_regression,phishing_trigram,undersampling,2025-08-12 12:10:03,10000,Exploración Multi-Balanceo,True
0.9505,0.9907502569373073,0.9146110056925996,0.9511593487913172,0.9041062752127046,0.9011441318557543,0.9964265799070089,0.009513742071881607,0.08538899430740038,937,9,90,964,0.4545,naive_bayes,phishing_trigram,undersampling,2025-08-12 12:10:04,10000,Exploración Multi-Balanceo,True
0.9515,0.9442896935933147,0.9648956356736242,0.9544814641013608,0.9028358204797117,0.9025949899682881,0.9890726358060105,0.06342494714587738,0.03510436432637571,886,60,37,1017,0.215,random_forest,phishing_trigram,undersampling,2025-08-12 12:10:30,10000,Exploración Multi-Balanceo,True
0.9645,0.9447963800904977,0.9905123339658444,0.9671144048170449,0.9298189996494912,0.9285951344121167,0.9936991266533209,0.06448202959830866,0.009487666034155597,885,61,10,1044,0.0805,xgboost,phishing_trigram,undersampling,2025-08-12 12:13:39,10000,Exploración Multi-Balanceo,True
0.975,0.9674115456238361,0.9857685009487666,0.9765037593984962,0.9499909435110998,0.9497993983959904,0.996410533114562,0.03699788583509514,0.014231499051233396,911,35,15,1039,0.0925,lightgbm,phishing_trigram,undersampling,2025-08-12 12:14:03,10000,Exploración Multi-Balanceo,True
0.946,0.9521988527724665,0.9449715370018975,0.9485714285714286,0.8917597390241128,0.891731059952923,0.9887110815136939,0.052854122621564484,0.05502846299810247,896,50,58,996,0.315,gradient_boosting,phishing_trigram,undersampling,2025-08-12 12:26:55,10000,Exploración Multi-Balanceo,True
0.9735,0.9690721649484536,0.9810246679316889,0.975011786892975,0.9468881473179498,0.9468075497148684,0.995546012171492,0.03488372093023256,0.018975332068311195,913,33,20,1034,0.1165,logistic_regression,phishing_char_ngram,undersampling,2025-08-12 12:27:13,10000,Exploración Multi-Balanceo,True
0.953,0.9790419161676647,0.9307400379506642,0.9542801556420234,0.9072175005788969,0.9059898469034656,0.9937979147193216,0.022198731501057084,0.06925996204933586,925,21,73,981,0.3755,naive_bayes,phishing_char_ngram,undersampling,2025-08-12 12:27:14,10000,Exploración Multi-Balanceo,True
0.9685,0.9652582159624413,0.9753320683111955,0.9702689948088721,0.9368351713545113,0.9367780910997602,0.9945701666058226,0.039112050739957716,0.024667931688804556,909,37,26,1028,0.1485,random_forest,phishing_char_ngram,undersampling,2025-08-12 12:27:54,10000,Exploración Multi-Balanceo,True
0.9795,0.9746954076850984,0.9867172675521821,0.9806694955209807,0.9589327461843851,0.9588511233643322,0.996687340284269,0.02854122621564482,0.013282732447817837,919,27,14,1040,0.0835,xgboost,phishing_char_ngram,undersampling,2025-08-12 12:34:37,10000,Exploración Multi-Balanceo,True
0.9805,0.9774223894637818,0.9857685009487666,0.9815777042985356,0.9609060527292549,0.9608668690886395,0.9974716272651051,0.02536997885835095,0.014231499051233396,922,24,15,1039,0.087,lightgbm,phishing_char_ngram,undersampling,2025-08-12 12:36:49,10000,Exploración Multi-Balanceo,True
0.964,0.9676190476190476,0.9639468690702088,0.9657794676806084,0.9278125364737101,0.9278050736989872,0.9933696659458982,0.035940803382663845,0.036053130929791274,912,34,38,1016,0.207,gradient_boosting,phishing_char_ngram,undersampling,2025-08-12 13:02:36,10000,Exploración Multi-Balanceo,True
0.968,0.9643527204502814,0.9753320683111955,0.969811320754717,0.9358389538910376,0.9357710881581958,0.9958228193411989,0.040169133192389,0.024667931688804556,908,38,26,1028,0.149,logistic_regression,phishing_stem_nostop,undersampling,2025-08-12 13:03:10,10000,Exploración Multi-Balanceo,True
0.958,0.985,0.9345351043643264,0.9591041869522883,0.9173384559154364,0.916,0.9959772697184991,0.015856236786469344,0.06546489563567362,931,15,69,985,0.3525,naive_bayes,phishing_stem_nostop,undersampling,2025-08-12 13:03:11,10000,Exploración Multi-Balanceo,True
0.9455,0.9315068493150684,0.967741935483871,0.949278734295021,0.8911950625132338,0.8904379466663986,0.9879207769856903,0.07928118393234672,0.03225806451612903,871,75,34,1020,0.2075,random_forest,phishing_stem_nostop,undersampling,2025-08-12 13:03:34,10000,Exploración Multi-Balanceo,True
0.9545,0.9326145552560647,0.9848197343453511,0.9580064605445316,0.9100461680286407,0.9084413088667046,0.9922092822670909,0.07928118393234672,0.015180265654648957,871,75,16,1038,0.1175,xgboost,phishing_stem_nostop,undersampling,2025-08-12 13:05:50,10000,Exploración Multi-Balanceo,True
0.969,0.9601113172541744,0.9819734345351043,0.9709193245778611,0.9380102281066812,0.9377377514089345,0.9956362753790052,0.045454545454545456,0.018026565464895637,903,43,19,1035,0.1165,lightgbm,phishing_stem_nostop,undersampling,2025-08-12 13:06:04,10000,Exploración Multi-Balanceo,True
0.943,0.9384328358208955,0.9544592030360531,0.9463781749764817,0.8856996554057666,0.8855550379876962,0.9866977105238877,0.06976744186046512,0.04554079696394687,880,66,48,1006,0.273,gradient_boosting,phishing_stem_nostop,undersampling,2025-08-12 13:16:04,10000,Exploración Multi-Balanceo,True
0.973,0.9681647940074907,0.9810246679316889,0.9745523091423186,0.945894368000674,0.9458009812029773,0.9967013812276597,0.035940803382663845,0.018975332068311195,912,34,20,1034,0.117,logistic_regression,phishing_advanced,undersampling,2025-08-12 13:16:41,10000,Exploración Multi-Balanceo,True
0.945,0.9947589098532494,0.9003795066413662,0.9452191235059761,0.8947352255869442,0.8902725629536232,0.9968939427370211,0.005285412262156448,0.09962049335863378,941,5,105,949,0.5275,naive_bayes,phishing_advanced,undersampling,2025-08-12 13:16:42,10000,Exploración Multi-Balanceo,True
0.936,0.9171171171171171,0.9658444022770398,0.9408502772643254,0.8726209076670299,0.8712351367120696,0.9858397085902493,0.09725158562367865,0.03415559772296015,854,92,36,1018,0.226,random_forest,phishing_advanced,undersampling,2025-08-12 13:17:13,10000,Exploración Multi-Balanceo,True
0.9575,0.9353099730458221,0.9876660341555977,0.9607752653437933,0.9160936695273392,0.9144781456447241,0.9925723409461992,0.07610993657505286,0.012333965844402278,874,72,13,1041,0.101,xgboost,phishing_advanced,undersampling,2025-08-12 13:20:42,10000,Exploración Multi-Balanceo,True
0.969,0.9618249534450651,0.9800759013282733,0.9708646616541353,0.9379403693886509,0.9377512540110281,0.9956392841525891,0.04334038054968287,0.019924098671726755,905,41,21,1033,0.1255,lightgbm,phishing_advanced,undersampling,2025-08-12 13:20:59,10000,Exploración Multi-Balanceo,True
0.9435,0.9417840375586854,0.9516129032258065,0.9466729589428976,0.8866559958221268,0.8866019729249667,0.9869529548162442,0.06553911205073996,0.04838709677419355,884,62,51,1003,0.286,gradient_boosting,phishing_advanced,undersampling,2025-08-12 13:37:06,10000,Exploración Multi-Balanceo,True
0.974,0.9621771217712177,0.9895635673624289,0.9756782039289055,0.9481937356052089,0.9477630532093576,0.993530133870366,0.04334038054968287,0.010436432637571158,905,41,11,1043,0.0755,logistic_regression,phishing_count_vector,undersampling,2025-08-12 13:37:18,10000,Exploración Multi-Balanceo,True
0.924,0.9956043956043956,0.8595825426944972,0.9226069246435845,0.8575864831415254,0.8487351471846825,0.9922243261350097,0.004228329809725159,0.14041745730550284,942,4,148,906,0.742,naive_bayes,phishing_count_vector,undersampling,2025-08-12 13:37:19,10000,Exploración Multi-Balanceo,True
0.9465,0.9446009389671362,0.9544592030360531,0.9495044832468146,0.892677496886013,0.8926231071059418,0.9870372004765897,0.06236786469344609,0.04554079696394687,887,59,48,1006,0.2695,random_forest,phishing_count_vector,undersampling,2025-08-12 13:37:43,10000,Exploración Multi-Balanceo,True
0.966,0.945750452079566,0.9924098671726755,0.9685185185185186,0.9328852254854989,0.9316085272097486,0.9940947803795869,0.06342494714587738,0.007590132827324478,886,60,8,1046,0.07,xgboost,phishing_count_vector,undersampling,2025-08-12 13:39:23,10000,Exploración Multi-Balanceo,True
0.9785,0.9728718428437793,0.9867172675521821,0.9797456429580782,0.9569476523167212,0.9568391827950945,0.9969410801898336,0.0306553911205074,0.013282732447817837,917,29,14,1040,0.0845,lightgbm,phishing_count_vector,undersampling,2025-08-12 13:39:34,10000,Exploración Multi-Balanceo,True
0.9485,0.9498580889309366,0.952561669829222,0.9512079583135955,0.8966860472080272,0.8966819871564676,0.9885380770326272,0.056025369978858354,0.04743833017077799,893,53,50,1004,0.2765,gradient_boosting,phishing_count_vector,undersampling,2025-08-12 13:52:26,10000,Exploración Multi-Balanceo,True
0.9695,0.9661971830985916,0.976280834914611,0.9712128362435111,0.9388423383758068,0.9387851358267519,0.9959842901901946,0.03805496828752643,0.023719165085388995,910,36,25,1029,0.143,logistic_regression,phishing_mixed_features,undersampling,2025-08-12 13:53:04,10000,Exploración Multi-Balanceo,True
0.9555,0.9878665318503539,0.926944971537002,0.956436612824278,0.912981254920929,0.911052834616238,0.9968778959445743,0.012684989429175475,0.0730550284629981,934,12,77,977,0.391,naive_bayes,phishing_mixed_features,undersampling,2025-08-12 13:53:05,10000,Exploración Multi-Balanceo,True
0.9455,0.9252925292529253,0.9753320683111955,0.9496535796766744,0.8918101922295335,0.8903427142290892,0.9880722185894067,0.08773784355179703,0.024667931688804556,863,83,26,1028,0.1715,random_forest,phishing_mixed_features,undersampling,2025-08-12 13:53:39,10000,Exploración Multi-Balanceo,True
0.9555,0.9319606087735004,0.9876660341555977,0.9590050667894979,0.9122694625780107,0.9104341227877731,0.9922664489651825,0.080338266384778,0.012333965844402278,870,76,13,1041,0.103,xgboost,phishing_mixed_features,undersampling,2025-08-12 13:57:46,10000,Exploración Multi-Balanceo,True
0.971,0.9654205607476636,0.9800759013282733,0.972693032015066,0.9419014159977233,0.9417799281283251,0.9957375707563254,0.039112050739957716,0.019924098671726755,909,37,21,1033,0.1235,lightgbm,phishing_mixed_features,undersampling,2025-08-12 13:58:03,10000,Exploración Multi-Balanceo,True
0.947,0.9446529080675422,0.9554079696394687,0.95,0.8936856735978876,0.8936208647620119,0.9871214461369352,0.06236786469344609,0.04459203036053131,887,59,47,1007,0.2645,gradient_boosting,phishing_mixed_features,undersampling,2025-08-12 14:17:19,10000,Exploración Multi-Balanceo,True
